id,name,slug,tagline,shortenedUrl,commentsCount,createdAt,featuredAt,updatedAt,pricingType,topic_id,topic_name,topic_slug,redirectToProduct_id,redirectToProduct_slug,disabledWhenScheduled,votesCount,productState,thumbnailImageUuid
490019,DemoDazzle,demodazzle-2,"AI-Powered Demos, Human-Like Interaction",/r/p/490019,6,2024-09-17T00:01:00-07:00,,2024-09-22T08:40:42-07:00,free_options,71,Sales,sales,,,True,122,default,0ed349fa-05f2-43ff-a091-c53cf607bd8c.png
490018,Rapid Profit Machine ,rapid-profit-machine-6,Evaluate Your Business to Peak with  rapid profit machine ,/r/p/490018,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:47-07:00,payment_required,71,Sales,sales,,,True,15,default,4ded4e22-930a-4a02-8a62-809605ff99d4.jpeg
490017,SPAICE,spaice,Collaborative AI workspace,/r/p/490017,2,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:51-07:00,free_options,46,Productivity,productivity,,,True,9,default,e123903f-b087-46c7-b032-7f8171411931.png
490016,GPS Gas and Plumbing Services,gps-gas-and-plumbing-services,Plumbing Services,/r/p/490016,2,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:54-07:00,free,73,Home,home,,,True,8,default,5be98c3a-6f05-48c0-87a6-68d7dc888218.png
490013,Dezyn AI,dezyn-ai,Interactive Architectural Diagrams using AI,/r/p/490013,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:53-07:00,free,237,SaaS,saas,,,True,8,default,87a7ed2c-3a4c-4bab-8032-426b5a7e3a83.png
490012,SaaS Combinator,saas-combinator,Biggest Community for SaaS Founders,/r/p/490012,4,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:50-07:00,free_options,104,Social Media,social-media,,,True,10,default,b006892a-b369-4db1-80cb-df8755b553b1.png
490011,Review QR Code Generator,review-qr-code-generator,FREE Review QR Codes For Your Business,/r/p/490011,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:54-07:00,free,164,Marketing,marketing,,,True,7,default,c3de1054-a613-420c-a247-41e966ce6e2f.png
490008,Warghane Softwere Pvt Ltd,warghane-softwere-pvt-ltd,"Build Your Bespoke, Scalable Web & Mobile App today",/r/p/490008,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:50-07:00,free,352,Tech,tech,,,True,9,default,c0039473-b2eb-474c-bf08-c2ab98ad07bc.png
490007,One Million Emojis,one-million-emojis,One million emojis updating in real-time!,/r/p/490007,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:46-07:00,free,21,Web App,web-app,,,True,21,default,d475a30f-f792-459b-b6d7-14c46036e955.webp
490006,Conmecto,conmecto,Effortlessly find your perfect match with AI-powered matches,/r/p/490006,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:48-07:00,free,103,Dating,dating,,,True,12,default,dabe51cd-f96f-42b0-acc3-6b394110ab7c.png
490004,Eezee,eezee,The best way to manage long-tail procurement,/r/p/490004,4,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:48-07:00,free,164,Marketing,marketing,,,True,11,default,abd388c8-d0bd-4086-8827-5a24e810b1eb.png
490003,ErrorEase,errorease,Troubleshooting Guides For Everything,/r/p/490003,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:52-07:00,free,352,Tech,tech,,,True,8,default,1040b89b-9dbc-40e1-81a1-64209ea9ce69.jpeg
490002,Quila,quila,Quila is your AI-powered team member and project planner,/r/p/490002,3,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:45-07:00,free_options,48,Task Management,task-management,,,True,36,default,3a2f2d74-eba2-4d24-a3d4-e2774fe62fab.png
490000,Story Time App,story-time-app,Customise stories for children with an A.I. assistant,/r/p/490000,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:54-07:00,free_options,82,Parenting,parenting,,,True,7,default,a4c41359-a035-4cfe-9901-d02416b37d02.jpeg
489997,FluentPlay,fluentplay,Turn live videos into sales with real-time shopping ,/r/p/489997,8,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:46-07:00,free_options,68,Video Streaming,video-streaming,,,True,20,default,c6177495-6665-48ca-91f8-b0727c630d35.png
489996,Google AI for Developers,google-ai-for-developers,inteligencia visual  ,/r/p/489996,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:49-07:00,free,88,API,api-1,,,True,10,default,2a0c28c9-8411-44f5-9300-f630097d6f87.png
489987,rapidwork.ai,rapidwork-ai,AI-powered tools to supercharge and simplify your day,/r/p/489987,4,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:48-07:00,free,237,SaaS,saas,,,True,14,default,260baabf-240c-4df6-a81a-37ec5b8d4917.x-icon
489985,Tennis Alley,tennis-alley,Track tennis games & streaks,/r/p/489985,0,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:53-07:00,free,43,Health & Fitness,health-fitness,,,True,8,default,f356ab36-1c20-4549-a214-6f00ccbb84de.png
489984,Trivia Party,trivia-party-2,The Trivia Party Never Stops!,/r/p/489984,0,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:52-07:00,free,2,Android,android,,,True,8,default,ede80608-6236-4211-be24-dd480d66938c.png
489981,CollegeBot.AI,collegebot-ai,All-in-One AI Platform for College Students,/r/p/489981,2,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:45-07:00,free,204,Education,education,,,True,31,default,3e0d7db8-0b40-46ea-b6fa-ed22d25df40d.png
489980,Nimbus,nimbus-de4b4dba-5be2-485c-b932-197486e08fa0,"Your personal AI therapist, whenever and wherever",/r/p/489980,2,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:47-07:00,free_options,817,Health,health,,,True,15,default,c867d5d1-9408-454e-977b-1a99f0cb1894.png
489979,VidMerger: AI Video Editor App on iPhone,vidmerger-ai-video-editor-app-on-iphone,Best App to Combine Videos on iPhone Together Side by Side,/r/p/489979,8,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:44-07:00,free,46,Productivity,productivity,,,True,68,default,a1940677-a40c-4900-84ea-38fc30df9d31.gif
489976,GitHub Repository Star Leaderboard,github-repository-star-leaderboard,GitHub's Constellation: Top 1000 Stellar Projects,/r/p/489976,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:51-07:00,free,108,Analytics,analytics,,,True,9,default,7d4ec345-b6eb-4ee8-9519-7c9b7f051b0d.x-icon
489968,Random Llama Randomizer Software,random-llama-randomizer-software,Randomizer Selection Software,/r/p/489968,2,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:55-07:00,payment_required,46,Productivity,productivity,,,True,7,default,49f3621a-96e3-4b7a-b2a7-231baf98c4db.png
489963,ShopUp App,shopup-app,Find local sales near you,/r/p/489963,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:50-07:00,free,2,Android,android,,,True,9,default,1c534eed-e41c-4bb2-83d6-9a445cbe7a26.png
489961,FenMind,fenmind,Let's make learning concepts fun & efficient simultaneously,/r/p/489961,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:50-07:00,free,204,Education,education,,,True,9,default,35cfdcc1-c9e8-4045-9809-50c53caa273e.gif
489958,ThreeSum,threesum,A daily math sliding puzzle ,/r/p/489958,2,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:46-07:00,free,150,Puzzle Games,puzzle-games,,,True,20,default,cd84b934-cfec-412b-8c54-88a98a705f6a.png
489945,Free!! GTA 5 Money & RP Online Generator,free-gta-5-money-rp-online-generator,Latest Update,/r/p/489945,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:50-07:00,free,353,Games,games,,,True,9,default,d176d79a-ef76-4d85-9bb9-b49a8fdfb258.png
489934,Notion Travel Planner  Plr Template,notion-travel-planner-plr-template,Stay on budget and track your expenses effortlessly. ,/r/p/489934,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:52-07:00,payment_required,48,Task Management,task-management,,,True,8,default,6a28de34-ce5a-4691-9e8d-0043d45583c2.jpeg
489933,Extend-o-Matic,extend-o-matic,Synth + e-piano with an extensive chord bank,/r/p/489933,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:52-07:00,payment_required,57,Music,music,,,True,8,default,a9161725-e80a-4312-91e0-b261a0458388.jpeg
489932,Open Source Database Designs,open-source-database-designs,"Explore, Learn, and Build with Real-World Database Schemas",/r/p/489932,2,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:48-07:00,free,44,Design Tools,design-tools,,,True,11,default,7cdc313e-f50b-4e43-bd8c-6cbd275df7f9.png
489931,Upload Remote,upload-remote,Effortlessly transfer files between devices,/r/p/489931,3,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:47-07:00,free,2,Android,android,,,True,13,default,c667b11b-8cee-456f-bc8b-f97ee64b5211.png
489930,Kalam Academy,kalam-academy,Job in Ranchi,/r/p/489930,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:53-07:00,free,41,Hiring,hiring,,,True,8,default,2f859204-bfc2-4de5-9a6d-d8542cd3dc84.jpeg
489929,MAMP PRO 7,mamp-pro-7,Your local web development solution,/r/p/489929,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:50-07:00,free_options,46,Productivity,productivity,,,True,9,default,492e9d29-2a15-4584-b423-fc8d6162ad6d.png
489927,DOER Business,doer-business-2,The first complete Gen AI app that grows small businesses,/r/p/489927,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:50-07:00,,46,Productivity,productivity,,,True,9,default,fe70d7b6-de63-4173-81e4-a82e88e69153.png
489925,Lenspricer,lenspricer,Compare prices on contact lenses and save money,/r/p/489925,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:53-07:00,free,278,E-Commerce,e-commerce,,,True,8,default,33e45f2d-a05d-41ca-9f01-a0c50b2065ec.png
489923,Respectmart,respectmart,Freight forwarding software for Businesses,/r/p/489923,0,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:54-07:00,payment_required,237,SaaS,saas,,,True,7,default,8541a972-2aca-4daa-a803-a9e6f8c0a67b.png
489917,TaijiTek™,taijitek,Interactive Pocket Tai Chi,/r/p/489917,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:49-07:00,free,43,Health & Fitness,health-fitness,,,True,10,default,de7c4f58-866f-4e8b-ae47-c00443c78da6.png
489914,Dormot,dormot,Revolutionise African Property Management,/r/p/489914,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:54-07:00,free_options,108,Analytics,analytics,,,True,7,default,9e820f8c-bc1c-4add-8087-b654c22749e7.png
489913,Find your next read in seconds,find-your-next-read-in-seconds,The front page of your next reading adventure,/r/p/489913,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:49-07:00,free,354,Books,books,,,True,10,default,15400f67-8d48-4b31-aaae-d500f6f4f264.png
489910,Book Your Guy,book-your-guy,Enables you to book a person on demand for all custom needs,/r/p/489910,0,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:49-07:00,payment_required,46,Productivity,productivity,,,True,10,default,e89f7998-7c75-4810-9b6a-2d1e72b19a0e.jpeg
489908,IntelliBoost - Brain Training,intelliboost-brain-training,Boost your mind with IntelliBoost,/r/p/489908,4,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:46-07:00,,43,Health & Fitness,health-fitness,,,True,16,default,1a38b2d2-63e7-4a52-ae82-fd8ce796fa5b.png
489907,SideShift,sideshift,Connecting college students with unique part time work ops.,/r/p/489907,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:54-07:00,free,204,Education,education,,,True,7,default,f0347f99-c0f6-4a60-9be8-616d95bdbb54.x-icon
489906,Hitch Player Finder,hitch-player-finder,Find people to play pickleball and tennis with nearby,/r/p/489906,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:49-07:00,free,111,Sports,sports,,,True,10,default,68b05a65-0098-42a9-bf38-acea9bcfd104.png
489905,Jet Forms,jet-forms,"You design the forms, we handle the responses",/r/p/489905,3,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:50-07:00,free_options,88,API,api-1,,,True,9,default,a57cac4e-864a-44c5-bf81-2a07d9c23602.png
489904,Pass,pass-2,World's most versatile DIGITAL business card.,/r/p/489904,2,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:51-07:00,free_options,717,Social Networking,social-networking,,,True,9,default,ae6caeaa-8cac-45cd-9513-dd1d31ec90f5.png
489895,Gematria Calculator,gematria-calculator,Simple and fast Gematria Calculator website,/r/p/489895,3,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:48-07:00,free,600,Entertainment,entertainment,,,True,10,default,6c7916b6-1bce-454f-8bfe-9165efd9e819.x-icon
489894,Trivia Nudge: Ultimate Quiz ,trivia-nudge-ultimate-quiz,"Trivia, Quiz, Game, Puzzle, Strategy Game, Android",/r/p/489894,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:55-07:00,free,2,Android,android,,,True,7,default,2fa258d0-553c-4a29-a0f2-b44afb466da2.png
489891,Free YouTube Subscribers,free-youtube-subscribers-2,Getting subscribers and view on YouTube now easy.,/r/p/489891,2,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:56-07:00,free,164,Marketing,marketing,,,True,7,default,e9d3ed5d-8ee7-40e7-8b99-4bb4ab146e7e.png
489890,My Knowledge Base,my-knowledge-base,It's like a second brain.,/r/p/489890,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:48-07:00,free_options,46,Productivity,productivity,,,True,10,default,0eaf7255-6bdf-408d-9fc0-daaeb3be4868.jpeg
489889,FlashFeed,flashfeed,Consume News 6x Faster with AI-Powered Personalization,/r/p/489889,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:56-07:00,free,50,News,news,,,True,7,default,d01be3b3-6b73-483a-ab8b-18872ee8850a.png
489888,Graphs,graphs,Data Visualization meets Daily Web Puzzle,/r/p/489888,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:51-07:00,free,21,Web App,web-app,,,True,8,default,4d999da9-e78e-407b-b6eb-67c6d179f755.png
489887,TavonnAI,tavonnai,"Unlimited Chat, Image, and Video Generation for $20!",/r/p/489887,2,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:49-07:00,free_options,267,Developer Tools,developer-tools,,,True,11,default,e8e69e52-0f0c-4879-a9ec-e6113e064ea6.png
489881,KiddoKeeper,kiddokeeper,iPhone App locker，lock App，hide App，scheduled lock，area lock,/r/p/489881,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:52-07:00,free,8,iOS,ios,,,True,8,default,8500aeee-c20b-42a0-b796-b8b420a11735.png
489879,NAK3D,nak3d,"One link, endless digital fashion, zero waste",/r/p/489879,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:56-07:00,payment_required,74,Fashion,fashion,,,True,7,default,f35fc721-7c19-44a6-96cc-4b3279dfb4aa.png
489878,Supercash Link,supercash-link,One link to all your payment methods,/r/p/489878,1,2024-09-17T00:01:00-07:00,,2024-09-22T10:09:58-07:00,free_options,2,Android,android,,,True,44,default,2aeb779a-36d1-4027-a8a6-3004acf7a989.jpeg
489875,CatX (YC S23),catx-yc-s23,Democratizing access to insurance investing ,/r/p/489875,18,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:44-07:00,free_options,94,Fintech,fintech,,,True,96,default,9dc0f09b-393f-4e98-9bb1-57795a0f7069.png
489874,MyMe,myme,A community driven platform to help amplify Your You ⭐️,/r/p/489874,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:56-07:00,free,102,Social Network,social-network,,,True,7,default,9a680de7-7f0a-4a4a-b73f-14a8deb97c21.x-icon
489872,InvestRoster Entrepreneurship Dictionary,investroster-entrepreneurship-dictionary,Entrepreneurship-focused resource over 600 terms,/r/p/489872,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:45-07:00,free,178,Startup Books,startup-books,,,True,27,default,1f754392-5e50-403a-92cf-e50de03c98f2.png
489870,Networth Tracker,networth-tracker-2,"Empower Your Wealth: Track, Automate, Prosper!",/r/p/489870,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:47-07:00,free,94,Fintech,fintech,,,True,12,default,cacca0a2-16ff-4ca7-bf2c-be99f89ee826.vnd.microsoft.icon
489864,Meddicc Score,meddicc-score,"Qualifying Sales frameworks (Meddic, Bant...) for HubSpot",/r/p/489864,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:52-07:00,free_options,71,Sales,sales,,,True,8,default,152faafa-e4ac-4db3-a963-f18bea57b0f1.png
489861,Two Hearts,two-hearts,Create your love story,/r/p/489861,3,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:46-07:00,free,103,Dating,dating,,,True,18,default,f321bcc5-5ed0-4ca0-9da1-6b42dee8bbbe.png
489859,CoreText,coretext,The RSS reader that's 100% keyboard-driven,/r/p/489859,3,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:49-07:00,free,46,Productivity,productivity,,,True,10,default,a6281908-2389-47e2-a4e8-3b3aa398efb4.png
489858,FinancialAha,financialaha,The aha! in financial planning: plan your personal finances,/r/p/489858,15,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:44-07:00,free_options,94,Fintech,fintech,,,True,59,default,8a305dec-5da2-4388-aa49-5ab7276e94e8.png
489857,JoJo,jojo,AI conversational language learning companion,/r/p/489857,2,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:49-07:00,free_options,204,Education,education,,,True,10,default,780dbb7f-12bb-44c0-af21-ec80601c5286.x-icon
489855,Perfect,perfect-4,Perfect: AI-powered platform for faster talent sourcing.,/r/p/489855,0,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:50-07:00,free_options,41,Hiring,hiring,,,True,10,default,7c066659-139c-47b0-a31c-1ff4a700284d.png
489854,Slotspilot,slotspilot,Your most reliable online casino guide exploration,/r/p/489854,2,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:52-07:00,,353,Games,games,,,True,8,default,f8130df8-c712-475e-b198-282c7810d839.png
489853,BPA Platform,bpa-platform,Integrate & Automate anything in a fully hybrid environment,/r/p/489853,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:52-07:00,payment_required,267,Developer Tools,developer-tools,,,True,8,default,85ca22c3-d017-4abc-abf6-44fe23ff2a27.jpeg
489850,Tern Eco,tern-eco,Powering circular retail,/r/p/489850,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:55-07:00,,349,Climate Tech,climate-tech,,,True,7,default,34dd2ed7-2345-4c7e-b538-12979a243be6.png
489849,Anxiety Simulator,anxiety-simulator-2,Experience and learn from conversations with anxiety,/r/p/489849,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:55-07:00,free,204,Education,education,,,True,7,default,80e59208-9b03-496f-8189-07d985a2560f.png
489845,BotFlix,botflix,"Find character.ai bots from shows, games and more",/r/p/489845,3,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:45-07:00,free,268,Artificial Intelligence,artificial-intelligence,,,True,31,default,5172fe19-d490-4ac7-a71f-850b034eda04.png
489844,Smart ChatPDF,smart-chatpdf,Unlock Key Insights from Large ang Long PDFs in Seconds,/r/p/489844,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:55-07:00,payment_required,46,Productivity,productivity,,,True,7,default,c83bd395-fd31-467d-b43d-483a327a0e68.png
489843,Uxcel Pulse skill assessment,uxcel-pulse-skill-assessment,Visualize your design skills & accelerate your career growth,/r/p/489843,10,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:44-07:00,free,44,Design Tools,design-tools,,,True,74,default,708ccc1a-6792-4a63-942c-8f61532c29d6.png
489841,PixelAI,pixelai,Premium Framer Template for AI/SaaS Startup,/r/p/489841,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:53-07:00,payment_required,93,User Experience,user-experience,,,True,8,default,df12d095-22ac-4118-92a7-eee47d568958.png
489840,Juris AI - Danish Legal AI Assistant,juris-ai-danish-legal-ai-assistant,Transform your legal work with AI tailored to Danish law.,/r/p/489840,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:55-07:00,free_options,259,Legal,legal,,,True,7,default,6148bb63-5c87-4f6a-8fdc-88958825b2ee.png
489831,Next.JS Dashboard Templates & Themes,next-js-dashboard-templates-themes,Build Future 📊 Ready Admin Dashboards Start 👉 Wrappixel,/r/p/489831,2,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:46-07:00,free_options,267,Developer Tools,developer-tools,,,True,21,default,1162ee42-63b2-414a-8517-d4a822b6db03.gif
489829,WhatDo,whatdo,Free Itineraries & More!,/r/p/489829,4,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:47-07:00,free,249,Global Nomad,global-nomad,,,True,11,default,8fd1e74a-3abb-4f63-935c-b42e7494a3a0.png
489825,Kolors Virtual Try On AI,kolors-virtual-try-on-ai,Free Tool for Stunning Virtual,/r/p/489825,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:55-07:00,free,228,Beauty,beauty,,,True,7,default,83ddba62-d9fa-42d7-9eb8-cd3346d6e4f1.jpeg
489822,Stocked Stores,stocked-stores,Sign up,/r/p/489822,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:53-07:00,,231,SEO,seo,,,True,8,default,801f8d28-ca21-4037-824b-ef4fdb9ef363.jpeg
489819,GlobeMonitor,globemonitor,Market Research,/r/p/489819,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:53-07:00,payment_required,72,Freelance,freelance,,,True,8,default,1b872953-47e9-437a-9494-331992404d43.png
489817,Softaken Apple Mail to PST Converter,softaken-apple-mail-to-pst-converter,Complete Apple Mail to Outlook PST Conversion,/r/p/489817,0,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:50-07:00,free_options,18,Windows,windows,,,True,9,default,6a886c1f-f849-421f-89b8-16637f257af0.png
489809,CAST-text,cast-text,"A zero latency, easy-to-use full-text news terminal reader.",/r/p/489809,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:54-07:00,free,50,News,news,,,True,7,default,2f609013-7d52-46d9-9481-f1ccfcf901ec.jpeg
489804,OverallGPT,overallgpt,Compare answers from different AI models side-by-side,/r/p/489804,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:52-07:00,free_options,268,Artificial Intelligence,artificial-intelligence,,,True,8,default,c777addc-ff13-415f-b337-67f715d144c1.jpeg
489800,Inkscribe AI,inkscribe-ai,"Convert, Edit, Translate & Digitize with Inkscribe AI",/r/p/489800,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:49-07:00,payment_required,237,SaaS,saas,,,True,10,default,e9455854-e858-4014-b0fa-555ed17be8c9.jpeg
489797,Jobzumi,jobzumi,AI Candidate Screening That Finds Perfect Fits Instantly,/r/p/489797,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:51-07:00,payment_required,41,Hiring,hiring,,,True,9,default,9c663d6e-0747-493d-992f-89671d703390.svg
489796,SEOSyrup,seosyrup,What is Technical SEO?,/r/p/489796,0,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:51-07:00,,164,Marketing,marketing,,,True,9,default,60584410-11bc-477a-925d-1f8432927f06.png
489793,Real Estate Landing Page Design,real-estate-landing-page-design,Stunning Real Estate Landing Page Design,/r/p/489793,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:51-07:00,free,44,Design Tools,design-tools,,,True,9,default,5bb17171-e9ce-4b80-8a27-73e110259821.png
489772,Stream Guide - AI search,stream-guide-ai-search,App that helps you find where to stream movies and series,/r/p/489772,0,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:53-07:00,free,8,iOS,ios,,,True,8,default,8e84e430-34bd-47fe-9c57-2a190098d143.png
489770,Frameblox UI kit for Framer,frameblox-ui-kit-for-framer,Ultimate Framer UI kit and Prebuilt Templates,/r/p/489770,11,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:45-07:00,payment_required,243,Website Builder,website-builder,,,True,49,default,2716c32e-c90a-4b41-9e5d-4b90b1199722.png
489730,soloriderz.com,soloriderz-com,Exploring Nearby Attractions of Chopta,/r/p/489730,0,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:56-07:00,payment_required,250,Travel,travel,,,True,6,default,6c856836-d81e-4820-8af8-f118a45ed53a.png
489697,Book AI,book-ai,Generate the entire book in a one request,/r/p/489697,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:53-07:00,payment_required,268,Artificial Intelligence,artificial-intelligence,,,True,8,default,c5df6578-1a59-4035-ab06-ba9099edfacf.svg
489675,Physiotherapist Directory,physiotherapist-directory,Find Best Online Physiotherapist Nearby,/r/p/489675,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:46-07:00,free,43,Health & Fitness,health-fitness,,,True,18,default,2e7ef721-8029-4641-a883-0bd59283c279.png
489663,Geo-Fencing Technology,geo-fencing-technology,Delivery Efficiency with Geo-Fencing Technology - Spotneats,/r/p/489663,0,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:56-07:00,,46,Productivity,productivity,,,True,7,default,a7ec4d4e-aa1f-4c44-876b-ae2b517a5e47.jpeg
489640,Log My Work,log-my-work,Document Your Successes Before They Slip Away,/r/p/489640,3,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:51-07:00,payment_required,46,Productivity,productivity,,,True,9,default,71eb9197-b2bd-4b78-9e00-4c9d1cd1a6bf.x-icon
489625,PennyMeal,pennymeal-3,PennyMeal: Your Personal Dietitian & Budget Saver in One App,/r/p/489625,4,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:47-07:00,free,43,Health & Fitness,health-fitness,,,True,16,default,5563c1b0-f5b7-4737-8585-a0f861abf148.jpeg
489622,RoadMap TrailBlazer,roadmap-trailblazer,"Forecast Excel data with AI, Deep Learning, Machine Learning",/r/p/489622,4,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:51-07:00,payment_required,108,Analytics,analytics,,,True,11,default,c5dcebb6-4bee-4ace-ab0f-3fb1b5f5289a.png
489618,Useless Superpower,useless-superpower,Would You Rather Game but with Useless Superpowers,/r/p/489618,3,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:51-07:00,free,93,User Experience,user-experience,,,True,9,default,6b708a8a-3c63-4d31-862d-6bab15876ce4.png
489591,Parakeet,parakeet,Generate personalized language learning lessons on-demand,/r/p/489591,3,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:45-07:00,free_options,204,Education,education,,,True,41,default,401a6d57-f9da-45bb-be95-479f219b34c0.gif
489576,CMS Bridge by Finsweet,cms-bridge-by-finsweet,Sync Webflow CMS and Airtable ⚡,/r/p/489576,59,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:43-07:00,free_options,237,SaaS,saas,,,True,248,default,fd5f4656-a6e9-4b5b-b3f8-80e99cceef6f.png
489574,The Creativity Blog by sliiidea,the-creativity-blog-by-sliiidea,Daily AI-generated inspiration to spark creativity.,/r/p/489574,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:54-07:00,free,46,Productivity,productivity,,,True,7,default,4cae7e5c-0456-4769-93cc-5e1c89e4d153.png
489573,Real-World Problems,real-world-problems,Find your next business idea,/r/p/489573,3,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:49-07:00,free_options,237,SaaS,saas,,,True,10,default,c21ae42f-93cf-4cc2-8c1f-cb7b4d540589.x-icon
489572,StuDash,studash,Helps students easily manage their schoolwork and grades.,/r/p/489572,1,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:54-07:00,free_options,34,Chrome Extensions,chrome-extensions,,,True,7,default,39c7dd23-9920-4fd3-99d6-1c4082e59cc1.png
489555,open source color system V2,open-source-color-system-v2,a ready to start color system,/r/p/489555,11,2024-09-17T00:01:00-07:00,,2024-09-22T08:08:45-07:00,free,371,Maker Tools,maker-tools,,,True,36,default,b1c984ef-b8b2-4899-8f15-15b7e6432ff9.png
